make,model_gen,generation,segment,country,level,series,year,stock,attrition,age_bucket
MERCEDES-BENZ,SLR MCLAREN,C199,SUPERCAR,NL,generation,RDW,2026,35,,4
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2014,226,,3
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2015,191,,4
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2016,190,,4
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2017,171,0.09301603276036215,4
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2018,142,0.09887835452617509,4
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2019,137,0.10908904949579441,4
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2020,121,0.11525678661336948,5
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2021,109,0.08810692503462884,5
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2022,99,0.10824801096375931,5
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2023,89,0.10245485181237057,5
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2024,83,0.09083436461064283,5
MERCEDES-BENZ,CL,C140,COUPE,GB,generation,VEH0124,2025,70,0.11555706426054539,6
MERCEDES-BENZ,CL,C140,COUPE,NL,generation,RDW,2026,36,,6
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2014,2670,,2
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2015,2536,,2
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2016,2329,,2
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2017,2146,0.07279655337119664,3
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2018,1950,0.08756860955783523,3
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2019,1755,0.09438798304821287,3
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2020,1596,0.09868276760431087,3
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2021,1504,0.08653979014491801,3
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2022,1299,0.1002735144273302,4
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2023,1180,0.10073096677251481,4
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2024,991,0.13899248298638225,4
MERCEDES-BENZ,CL,C215,COUPE,GB,generation,VEH0124,2025,885,0.127849323070053,4
MERCEDES-BENZ,CL,C215,COUPE,NL,generation,RDW,2026,377,,4
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2014,1829,,0
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2015,1771,,1
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2016,1733,,1
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2017,1699,0.024573574185806208,1
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2018,1619,0.02991261435506032,1
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2019,1590,0.02872632693297737,1
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2020,1516,0.03797076969643379,2
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2021,1461,0.034209190521581063,2
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2022,1386,0.045758620187854426,2
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2023,1301,0.051015614181464754,2
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2024,1167,0.07484716127168178,2
MERCEDES-BENZ,CL,C216,COUPE,GB,generation,VEH0124,2025,1130,0.06801564821560534,3
MERCEDES-BENZ,CL,C216,COUPE,NL,generation,RDW,2026,268,,3
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2014,1506,,4
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2015,1301,,4
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2016,1165,,4
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2017,1020,0.12987316988775546,4
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2018,886,0.12804426000913496,4
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2019,749,0.1473466474445323,5
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2020,654,0.14812804698632465,5
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2021,585,0.13833952996226703,5
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2022,507,0.13004147577132127,5
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2023,418,0.14931083734253392,5
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2024,362,0.1599677044381523,6
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,GB,generation,VEH0124,2025,338,0.13511651896274998,6
MERCEDES-BENZ,S-CLASS,W140,PREMIUM,NL,generation,RDW,2026,376,,6
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2014,9765,,2
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2015,9031,,2
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2016,8147,,3
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2017,7119,0.1053240373708183,3
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2018,6005,0.1360228327276791,3
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2019,5075,0.15788247679939635,3
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2020,4261,0.17104565239823968,3
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2021,3568,0.17348860758000603,4
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2022,2943,0.18159742938682466,4
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2023,2360,0.1970823139855377,4
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2024,1879,0.213693851089119,4
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,GB,generation,VEH0124,2025,1563,0.21087756462127502,4
MERCEDES-BENZ,S-CLASS,W220,PREMIUM,NL,generation,RDW,2026,1502,,5
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2014,13059,,1
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2015,12767,,1
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2016,12327,,1
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2017,11676,0.037307626953922986,1
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2018,11039,0.04847765960979661,1
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2019,10324,0.05914738308166984,2
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2020,9597,0.06533985374551952,2
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2021,9123,0.06352222842095502,2
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2022,8577,0.06177147015062998,2
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2023,7837,0.06757773496030106,2
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2024,6894,0.09332952836970743,3
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,GB,generation,VEH0124,2025,6209,0.10765170481751078,3
MERCEDES-BENZ,S-CLASS,W221,PREMIUM,NL,generation,RDW,2026,2116,,3
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2014,12890,,3
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2015,11360,,3
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2016,9878,,3
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2017,8407,0.14243255290667686,3
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2018,7231,0.15054942503694957,4
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2019,6343,0.14775387183580127,4
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2020,5521,0.14013807710057166,4
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2021,5160,0.11243080278757173,4
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2022,4560,0.10995859713039448,4
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2023,3909,0.11517130262408272,5
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2024,3442,0.13493778047337587,5
MG,MGF,MGF,ROADSTER,GB,generation,VEH0124,2025,3067,0.13218217993094922,5
MG,MGF,MGF,ROADSTER,NL,generation,RDW,2026,1471,,5
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2014,17051,,1
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2015,15674,,1
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2016,14212,,2
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2017,12666,0.09907450721077925,2
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2018,11462,0.1043042392870841,2
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2019,10302,0.107323000929105,2
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2020,9224,0.1056758186863363,2
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2021,8710,0.09148376146512842,3
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2022,8032,0.08292425711332523,3
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2023,7131,0.08584452601597793,3
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2024,6449,0.10015923811197146,3
MG,TF,TF,ROADSTER,GB,generation,VEH0124,2025,5902,0.10269283079246809,3
MG,TF,TF,ROADSTER,NL,generation,RDW,2026,961,,4
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2014,352,,4
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2015,351,,4
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2016,345,,4
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2017,345,0.006684458531174973,4
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2018,320,0.030827139664263176,5
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2019,325,0.019920046095678316,5
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2020,299,0.04765696109111381,5
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2021,289,0.03391204121974704,5
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2022,276,0.0544360921440743,5
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2023,266,0.03900912182505276,6
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2024,262,0.03270264573341147,6
MG,RV8,RV8,ROADSTER,GB,generation,VEH0124,2025,246,0.0383689058882682,6
MG,RV8,RV8,ROADSTER,NL,generation,RDW,2026,48,,6
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2014,33605,,2
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2015,32452,,2
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2016,31223,,2
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2017,29309,0.045589452788747376,2
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2018,27354,0.056970267446455884,2
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2019,25130,0.07241378158682245,3
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2020,22989,0.08093389588533073,3
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2021,21252,0.08411372783992595,3
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2022,19372,0.08672280203517076,3
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2023,17221,0.0963613795475825,3
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2024,15027,0.11548907233642691,4
MINI,COOPER S,R53,GTI,GB,generation,VEH0124,2025,13254,0.12647222500466845,4
MINI,COOPER S,R53,GTI,NL,generation,RDW,2026,3406,,4
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2014,38888,,1
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2015,38430,,1
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2016,37935,,1
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2017,37438,0.012663356580116344,1
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2018,36481,0.017349010102366464,1
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2019,35502,0.02211017888180591,2
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2020,34652,0.02577249876725175,2
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2021,33521,0.028203723401631426,2
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2022,32374,0.030743439210419925,2
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2023,30666,0.04076153141895214,2
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2024,28543,0.05355811429807995,3
MINI,COOPER S,R56,GTI,GB,generation,VEH0124,2025,26694,0.0642842641165039,3
MINI,COOPER S,R56,GTI,NL,generation,RDW,2026,6198,,3
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2014,348,,3
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2015,349,,3
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2016,359,,3
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2017,329,0.018753474745717636,3
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2018,318,0.031053830684897647,3
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2019,321,0.037319298787310946,4
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2020,301,0.029610840396962258,4
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2021,299,0.020491372919323812,4
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2022,267,0.06138091206364877,4
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2023,256,0.05401457771996951,4
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2024,230,0.08741704924619849,5
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,GB,generation,VEH0124,2025,221,0.06297421651065595,5
MITSUBISHI,LANCER EVOLUTION,V_VI,SPORTIVE,NL,generation,RDW,2026,35,,5
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2014,1407,,2
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2015,1344,,2
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2016,1227,,2
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2017,1088,0.08568190690082912,2
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2018,990,0.10188698142182324,2
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2019,921,0.09568796432731463,3
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2020,820,0.09422273256829194,3
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2021,744,0.09518066194787005,3
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2022,681,0.10059564223663174,3
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2023,627,0.08951386877914987,3
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2024,605,0.06895219067325283,4
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,GB,generation,VEH0124,2025,543,0.07550347792276674,4
MITSUBISHI,LANCER EVOLUTION,VII_IX,SPORTIVE,NL,generation,RDW,2026,108,,4
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2014,976,,0
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2015,970,,0
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2016,897,,0
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2017,863,0.04097275240915004,1
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2018,814,0.05841396032042695,1
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2019,768,0.05179082519158715,1
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2020,723,0.058987206159177664,1
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2021,692,0.054106846221589455,1
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2022,648,0.05661677297633377,2
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2023,583,0.07178981605385532,2
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2024,573,0.0629273938296716,2
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,GB,generation,VEH0124,2025,544,0.05833798941801899,2
MITSUBISHI,LANCER EVOLUTION,X,SPORTIVE,NL,generation,RDW,2026,60,,2
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2014,305,,3
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2015,293,,4
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2016,271,,4
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2017,237,0.08407033425972621,4
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2018,208,0.11421860090477388,4
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2019,200,0.10133651250652104,4
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2020,180,0.09166788324109189,5
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2021,155,0.09800878086136043,5
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2022,135,0.1310079093096548,5
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2023,112,0.15826098360467233,5
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2024,112,0.10838293261572762,5
MITSUBISHI,3000GT,Z16A,COUPE,GB,generation,VEH0124,2025,116,0.05059616029501077,6
MITSUBISHI,3000GT,Z16A,COUPE,NL,generation,RDW,2026,88,,6
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2014,239,,3
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2015,201,,3
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2016,153,,3
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2017,111,0.2555708661923735,4
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2018,93,0.25682908215647954,4
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2019,61,0.30673129853815984,4
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2020,55,0.23413162704817483,4
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2021,47,0.2275454108166298,4
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2022,51,0.05962925847609459,5
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2023,46,0.05960472679316723,5
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2024,41,0.04545148915878768,5
MITSUBISHI,FTO,DE,COUPE,GB,generation,VEH0124,2025,38,0.09804213148905914,5
MITSUBISHI,FTO,DE,COUPE,NL,generation,RDW,2026,23,,5
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2014,29,,4
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2015,32,,4
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2016,30,,4
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2017,20,0.1238805321615478,4
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2018,24,0.09590088647757376,4
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2019,25,0.060815478190860285,5
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2020,24,-0.060852682156971837,5
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2021,22,0.028986453974949866,5
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2022,17,0.12860500709925585,5
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2023,15,0.1567751831799132,5
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2024,16,0.10628276854896307,6
MITSUBISHI,ECLIPSE,1G_2G,COUPE,GB,generation,VEH0124,2025,13,0.0895413948618962,6
MITSUBISHI,ECLIPSE,1G_2G,COUPE,NL,generation,RDW,2026,218,,6
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2014,212,,4
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2015,251,,4
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2016,267,,5
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2017,225,-0.019795311408690182,5
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2018,208,0.06273750821522718,5
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2019,200,0.09637639666577254,5
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2020,178,0.07805290880687511,5
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2021,169,0.06915432234502432,6
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2022,166,0.06204619490136123,6
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2023,148,0.06156589840350791,6
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2024,146,0.04878503130142602,6
NISSAN,SKYLINE GT-R,R32,SPORTIVE,GB,generation,VEH0124,2025,146,0.04281063319327533,6
NISSAN,SKYLINE GT-R,R32,SPORTIVE,NL,generation,RDW,2026,16,,7
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2014,379,,3
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2015,404,,3
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2016,395,,4
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2017,361,0.01620999240038982,4
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2018,327,0.07051264731346452,4
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2019,302,0.08954754112690745,4
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2020,280,0.08468519571142642,4
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2021,234,0.11155381974092866,5
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2022,218,0.10864946483374617,5
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2023,178,0.15110544366519107,5
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2024,173,0.10071949673374216,5
NISSAN,SKYLINE GT-R,R33,SPORTIVE,GB,generation,VEH0124,2025,184,0.056532513832322946,5
NISSAN,SKYLINE GT-R,R33,SPORTIVE,NL,generation,RDW,2026,22,,6
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2014,77,,2
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2015,97,,3
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2016,106,,3
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2017,102,-0.09370579308157269,3
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2018,110,-0.041870979371342404,3
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2019,99,0.02278867932673381,3
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2020,102,0.000027207113282981532,4
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2021,94,0.05245828874027956,4
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2022,92,0.024487707108257307,4
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2023,93,0.0308121965094548,4
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2024,93,0.0035675382190794914,4
NISSAN,SKYLINE GT-R,R34,SPORTIVE,GB,generation,VEH0124,2025,103,-0.03767258920886983,5
NISSAN,SKYLINE GT-R,R34,SPORTIVE,NL,generation,RDW,2026,14,,5
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2014,1822,,0
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2015,1985,,0
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2016,2059,,0
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2017,2263,-0.07226831952796844,0
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2018,2334,-0.05399182725463841,0
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2019,2360,-0.045511547954136235,1
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2020,2275,-0.0017975332148220831,1
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2021,2225,0.015919694899470604,1
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2022,2037,0.04906133363045539,1
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2023,1933,0.05433947740415244,1
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2024,1829,0.06532352579882678,2
NISSAN,GT-R,R35,SUPERCAR,GB,generation,VEH0124,2025,1796,0.041950401485522176,2
NISSAN,GT-R,R35,SUPERCAR,NL,generation,RDW,2026,208,,2
NISSAN,300ZX,Z32,SPORTIVE,GB,generation,VEH0124,2014,404,,4
