country,make_raw,make,model_gen_raw,model_raw,model_gen,generation,count,source_file
GB,NISSAN,NISSAN,NISSAN CHERRY,CHERRY 1.3 SGL,,,41458,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,DAIMLER,MERCEDES-BENZ,DAIMLER 3.6,3.6 AUTO,,,41312,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,GD SCENIC P-EGE DCI130 E4,,,41006,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MAZDA,MAZDA,MAZDA MPS,MPS AERO SPORTS,,,40856,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,PEUGEOT,PEUGEOT,PEUGEOT HORIZON,HORIZON RS BLUE HDI S/S,,,40632,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,PEUGEOT,PEUGEOT,PEUGEOT HORIZON,HORIZON RS,,,40331,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,FORD,FORD,FORD CORTINA,CORTINA GHIA,,,40004,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,TOYOTA,TOYOTA,TOYOTA HIACE,HI-ACE,,,39531,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,FORD,FORD,FORD CORTINA,CORTINA MK2 1600E,,,39165,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG C 63 S PREMIUM AUTO,,,38666,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,PEUGEOT,PEUGEOT,PEUGEOT INDEPENDENCE,INDEPENDENCE SE,,,38488,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN BEETLE,1303 S BEETLE,,,38424,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN UP,STREET UP,,,38137,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,FIAT,FIAT,FIAT PUNTO,GRAND PUNTO ACTIVE 360,,,37976,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,ABARTH,ABARTH,ABARTH 595,595C TURISMO,,,37963,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,GR SCENIC P-EGE VVT 16V A,,,37802,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,BMW,BMW,BMW CI,CI AUTO,,,37735,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,NISSAN,NISSAN,NISSAN STANZA,STANZA 1.6 GL 5SP,,,37473,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,TOYOTA,TOYOTA,TOYOTA RAV4,RAV-4 MAX,,,37158,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 400,450 SLC AUTO,,,36816,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO 244,244 DL AUTO,,,36784,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC SL OASIS VVT,,,36464,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES C CLASS,C230K AVANTGARDE SE AUTO,,,36266,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 200,200TE AUTO,,,36226,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO S60,S60 R-DESIGN D3,,,36144,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO 343,343 DL,,,35523,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,GSCENIC D-QUETTBOSE+ NRG DCISS,,,34955,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,AUDI,AUDI,AUDI C,C GT5 S,,,34931,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES GLA CLASS,GLA200 AMG LINE CDI,,,34840,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,GRD ESPACE EXPRESSION DCI,,,34681,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VAUXHALL,OPEL,VAUXHALL INSIGNIA,INSIG EXC NAV CDTI EF 128,,,34637,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,GRND ESPACE PRIVILEGE DCI,,,34521,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,TOYOTA,TOYOTA,TOYOTA RAV4,RAV-4 EX,,,34503,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,PEUGEOT,PEUGEOT,PEUGEOT HORIZON,HORIZON RE BLUE HDI S/S,,,34426,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,DAIMLER,MERCEDES-BENZ,DAIMLER V8,SUPER V8 AUTO,,,34414,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,ASTON MARTIN,ASTON MARTIN,ASTON MARTIN V8,V8 AUTO,,,34339,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,HONDA,HONDA,HONDA E,ENY1 ADVANCE,,,34091,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,BMW,BMW,BMW 2002,2002,,,33471,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES C CLASS,C32 AMG,,,33259,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG C 63 PREMIUM AUTO,,,33221,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD CORTINA,CORTINA SUPER,,,33027,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD ANGLIA,ANGLIA SUPER,,,32942,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,G-ESPACE DYN DCI 150,,,32854,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,HONDA,HONDA,HONDA STEPWAGON,STEPWAGON AUTO,,,32846,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,ASTON MARTIN,ASTON MARTIN,ASTON MARTIN V12 VANQUISH,V12 VANQUISH,,,32126,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD CORSAIR,CORSAIR,,,32083,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,SKODA,SKODA,SKODA 120,120L 5 SPEED,,,31985,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,JAGUAR,JAGUAR,JAGUAR XJ SERIES,4.2 XJ6,,,31902,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG E 53 4MATIC AUTO,,,31881,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,GRD ESPACE PRIVLEGE DCI A,,,31666,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,ABARTH,ABARTH,ABARTH 595,595C,,,31641,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,SUBARU,SUBARU,SUBARU 1.8,1.8 4WD GL,,,31178,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC DYN S 7 DCI,,,31129,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO S60,S60 R-DESIGN DRIVE START/STOP,,,30511,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT ESPACE,GRAND ESPACE RXE DT,,,30466,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,HONDA,HONDA,HONDA BALLADE,BALLADE EX AUTO,,,30461,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD INDEPENDENCE,INDEPENDENCE RE,,,30315,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,AUDI,AUDI,AUDI TTRS,TTRS TFSI QUATTRO S-A,,,30107,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,AUDI,AUDI,AUDI QUATTRO,QUATTRO,,,30085,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 200,240 D,,,29878,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,PEUGEOT,PEUGEOT,PEUGEOT HORIZON,HORIZON S,,,29583,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,TRAN-ER T30SE 140TDI SW A,,,29542,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G SCENIC D-QUETTLUXE NRG DCISS,,,29392,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO V70,V70 R-DESIGN D,,,29177,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,JAGUAR,JAGUAR,JAGUAR 420,420,,,29097,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,CITROEN,CITROEN,CITROEN AX,AX10E JAZZ,,,29073,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,DAIMLER,MERCEDES-BENZ,DAIMLER V8,V8 AUTO,,,28870,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,DAIMLER,MERCEDES-BENZ,DAIMLER SOVEREIGN,SOVEREIGN,,,28666,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC EXPRESSION VVT,,,28412,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,CITROEN,CITROEN,CITROEN PLURIEL,PLURIEL COTE D-AZUR,,,28365,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO S60,S60 R-DESIGN + T5 AUTO,,,28334,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC DYN-7 DCI 130,,,28330,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,DAIMLER,MERCEDES-BENZ,DAIMLER CONQUEST,CONQUEST/CENTURY,,,28178,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC DYN 7 DCI FAP,,,27955,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MASERATI,MASERATI,MASERATI MODEL MISSING,MODEL MISSING,,,27691,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO 245,245 DL AUTO,,,27595,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 300,300CE-24 AUTO,,,27384,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,TVR,TVR,TVR 280,280 S,,,27354,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO S60,S60 R-DESIGN D2,,,27312,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,GRD SCENIC EXPRESSION DCI FAP,,,27129,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC SL OASIS 106 DCI,,,27115,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,T-PORTER SHUT SE 102 LWB,,,26938,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES VANEO,VANEO AMBIENTE,,,26666,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES C CLASS,C180K SPECIAL EDITION A,,,26608,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,SMART,SMART,SMART CITY,CITY PULSE 61 AUTO,,,26561,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,ASTON MARTIN,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE V12,,,26394,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VAUXHALL,OPEL,VAUXHALL VELOX,VELOX,,,26375,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 300,300TE,,,26163,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES GLA CLASS,GLA220 AMG LINE CDI 4MAT AUTO,,,26116,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES GLA CLASS,GLA200 AMG LINE CDI AUTO,,,26031,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG SLC 43 AUTO,,,25770,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD CLASSIC,CLASSIC,,,25756,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT CLIO,CLIO RS LINE TCE,,,25721,df_VEH0124_NZ.csv
GB,FIAT,FIAT,FIAT 126,126 BROWN,,,25579,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO 345,345 GL,,,25559,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,SMART,SMART,SMART CITY,CITY BRABUS AUTO,,,25495,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,GRAND ESPACE THE RACE DCI,,,25492,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,GSCENIC PR-LEGE T-T DCI A,,,25478,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT ESPACE,GRAND ESPACE RT-X DT,,,25170,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,TOYOTA,TOYOTA,TOYOTA ESTIMA,LUCIDA TD 2WD,,,25086,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,FORD,FORD,FORD SIERRA,SAPPHIRE 2000E,,,25021,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES GLA CLASS,GLA45 AMG 4MATIC AUTO,,,24949,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,GR SCENIC EX-ION DCI106E4,,,24682,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MG,MG,MG GS,GS EXCITE,,,24653,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,SMART,SMART,SMART CITY,CITY PURE 61 AUTO,,,24494,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,T-PORTER SHUT SE130 SWB A,,,24393,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG C63 S PREMIUM AUTO,,,24353,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,CITROEN,CITROEN,CITROEN AX,AX11 SALSA,,,24328,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,JAGUAR,JAGUAR,JAGUAR XJ SERIES,4.2 XJ6 L AUTO,,,24326,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FIAT,FIAT,FIAT X1/9,X1/9 VS,,,24257,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,T-PORTER SHUT SE130 SWB,,,24173,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES GLA CLASS,GLA200 SPORT CDI AUTO,,,24029,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,TOYOTA,TOYOTA,TOYOTA ESTIMA,ESTIMA 4WD AUTO,,,23837,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,CITROEN,CITROEN,CITROEN BX,BX17 TGD DIESEL,,,23831,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES E CLASS,E300D ELEGANCE A,,,23772,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,BMW,BMW,BMW M6,M635 CSI,,,23686,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MINI,MINI,MINI GT,GT,,,23681,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,PEUGEOT,PEUGEOT,PEUGEOT HORIZON,HORIZON RE BLUE HDI S/S S-A,,,23681,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VAUXHALL,OPEL,VAUXHALL INSIGNIA,INSIG SRI NAV VX 158 CDTI,,,23460,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES GLA CLASS,GLA250 AMGLINE PREMIUM+ 4MAT A,,,23437,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,GRD ESPACE INITIALE DCI A,,,23410,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,SKODA,SKODA,SKODA 136,136 RAPID,,,23306,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC DYN-5 VVT 111,,,23266,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,NISSAN,NISSAN,NISSAN CHERRY,CHERRY SPIRIT GS,,,23230,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO 1800,1800 S,,,23176,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,FIAT,FIAT,FIAT ULYSEE,ULYSEE EL 16V,,,23171,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,HONDA,HONDA,HONDA BALLADE,BALLADE EX,,,23146,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD CORTINA,CORTINA 1600 L,,,23088,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO V70,V70 R-DESIGN SE D5 AUTO,,,22830,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MITSUBISHI,MITSUBISHI,MITSUBISHI DELICA,DELICA SPACE GEAR TD,,,22800,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN 1600,1600 TA FASTBACK,,,22788,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN BEETLE,1300 D/L BEETLE,,,22743,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO 345,345 DL,,,22571,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN BEETLE,1600 SUPER BEETLE,,,22074,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,HONDA,HONDA,HONDA ODYSSEY,ODYSSEY AUTO,,,21863,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,PEUGEOT,PEUGEOT,PEUGEOT HORIZON,HORIZON RS BLUE HDI S/S S-A,,,21656,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,JAGUAR,JAGUAR,JAGUAR EAGLE,EAGLE LIMOUSINE V6 D AUTO,,,21642,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FERRARI,FERRARI,FERRARI F12,F12BERLINETTA AB S-A,,,21437,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 200,220 E AUTO,,,21383,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES S CLASS,S430L AUTO,,,21326,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,SMART,SMART,SMART CITY,CITY PURE 50 SEMI-AUTO,,,21185,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO S60,S60 R-DESIGN NAV D4,,,21142,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,DAIMLER,MERCEDES-BENZ,DAIMLER SOVEREIGN,SOVEREIGN 4.2 LWB AUTO,,,21091,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC PRIVILEGE AUTO,,,21073,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VAUXHALL,OPEL,VAUXHALL VICTOR,VICTOR DELUXE,,,20944,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,SUBARU,SUBARU,SUBARU 1.8,1.8 4WD DL,,,20891,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,HONDA,HONDA,HONDA E,ENY1 ELEGANCE,,,20773,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD CORTINA,CORTINA GHIA AUTO,,,20678,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,GR SCENIC DY-IQUE T-T VVT,,,20465,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,AUDI,AUDI,AUDI TTS,TTS S LINE BLACK ED Q TFSI SA,,,20346,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT ESPACE,GRAND ESPACE PRIVILEGE DCI,,,20284,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,NISSAN,NISSAN,NISSAN CHERRY,CHERRY SPIRIT SGL,,,20240,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,AUDI,AUDI,AUDI CABRIOLET,2.8 CABRIOLET,,,20235,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD CORTINA,CORTINA MK1 LOTUS,,,20158,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,AUDI,AUDI,AUDI TTS,TTS BLACK EDT TFSI QUATTRO A,,,20133,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,G-ESPACE DYN DCI 150 A,,,20132,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,RENAULT,RENAULT,RENAULT GRAND ESPACE,G-ESPACE DYNAMIQ DCI 150A,,,20041,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG E63 AUTO,,,19947,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO 121,121,,,19875,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,JAGUAR,JAGUAR,JAGUAR XJ SERIES,JAGUARSPORT XJR-S AUTO,,,19812,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,FORD,FORD,FORD INDEPENDENCE,INDEPENDENCE RS AUTO,,,19749,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG CLA 45 S 4MATIC+ PLUS AUTO,,,19687,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,LEXUS,LEXUS,LEXUS RX 450,RXL 450H TAKUMI CVT,,,19675,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,CITROEN,CITROEN,CITROEN BERLINGO,E-BERLINGO FLAIR XTR,,,19629,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT MODUS,G-MODUS EXPRESSION 75,,,19509,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG C 63 S PREMIUM + AUTO,,,19475,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,LOTUS,LOTUS,LOTUS SEVEN,SEVEN,,,19396,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG E 43 PREMIUM + 4MATIC AUTO,,,19355,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLVO,VOLVO,VOLVO S60,S60 R-DESIGN EDITION T5 AUTO,,,19278,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,FIAT,FIAT,FIAT PUNTO,G PUNTO SPORTING MULTIJET,,,19073,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,VOLKSWAGEN,VOLKSWAGEN,VOLKSWAGEN TRANSPORTER,T-PORTER T30 SE 140TDI SW,,,18851,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,VOLVO,VOLVO,VOLVO S60,S60 R-DESIGN LUX NAV D4 AUTO,,,18775,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES R CLASS,R320L SPORT CDI A,,,18757,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 300,380 SE AUTO,,,18743,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,RENAULT,RENAULT,RENAULT GRAND SCENIC,G-SCENIC DYN-7 DCI 150,,,18743,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,CITROEN,CITROEN,CITROEN AX,AX11 TGE,,,18679,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,SAAB,SAAB,SAAB 900,900S 16V,,,18671,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MITSUBISHI,MITSUBISHI,MITSUBISHI SHOGUN,I TURBO AUTO,,,18654,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES VANEO,VANEO TREND,,,18615,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MITSUBISHI,MITSUBISHI,MITSUBISHI SPACE WAGON,SUPER SPACE WAGON AUTO,,,18567,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES CLK CLASS,MD CLK 55 AMG AUTO,,,18558,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES 200,200E,,,18452,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,CITROEN,CITROEN,CITROEN BX,BX17 TGD DIESEL TURBO,,,18431,df_VEH0120_GB.csv|df_VEH0124_AM.csv
GB,SKODA,SKODA,SKODA 105,105 LUX,,,18425,df_VEH0120_GB.csv|df_VEH0124_NZ.csv
GB,MERCEDES,MERCEDES-BENZ,MERCEDES AMG CLASS,AMG S 63 AUTO,,,18423,df_VEH0120_GB.csv|df_VEH0124_AM.csv
